No.,BMStime,Life,SumV,SumVOut,Curr,SOC,SOH,MaxV,MaxVNo,MinV,MaxVNo,DiffV,MaxT,MaxTNo,MinT,MinTNo,DiffT,AvgCurr,ISO,POSRLYState,NEGRLYState,PRERLYState,CHGRLYState,FanRLYState,HeatRLYState,FanState,HeatState,MaxChgCurr,MaxDchCurr,ActCap,TotalInAh,TotalOutAh,ISORp,ISORN,AI1,AI2,DO1,DO2,DI1,DI2,DI3,DI4,LiquidSensrState,SriousFaultIntrfe,HVILState,MntncSwtchState,SmkeAlarmState,BatLockState,PrssSensrState,HumdSensrState,MnulMntncSwtch,CllsnState,HdErrcode,BatErrcode,BatsysErrcode,OtherErrcode,SlaveNum
11,2015-10-28 14:15:15,7,62.3,62.6,-75,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.197,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
12,2015-10-28 14:15:16,7,62.3,62.6,-78.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.242,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
13,2015-10-28 14:15:17,7,62.3,62.6,-73.6,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.9,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.242,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
14,2015-10-28 14:15:18,7,62.3,62.6,-77.2,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.264,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
15,2015-10-28 14:15:19,7,62.3,62.6,-76.7,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.309,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
16,2015-10-28 14:15:20,7,62.3,62.6,-76,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.309,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
17,2015-10-28 14:15:21,7,62.3,62.6,-74.5,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.331,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
18,2015-10-28 14:15:22,7,62.3,62.6,-74.6,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.376,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
19,2015-10-28 14:15:23,7,62.3,62.6,-76.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.376,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
20,2015-10-28 14:15:24,7,62.3,62.6,-73.4,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.398,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
21,2015-10-28 14:15:25,7,62.3,62.6,-75.3,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.5,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.443,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
22,2015-10-28 14:15:26,7,62.3,62.6,-77.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.443,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
23,2015-10-28 14:15:27,7,62.3,62.6,-77.7,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.465,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
24,2015-10-28 14:15:28,7,62.3,62.6,-77.7,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.4,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.51,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
25,2015-10-28 14:15:29,7,62.3,62.6,-74.2,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.6,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.51,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
26,2015-10-28 14:15:30,7,62.3,62.6,-76.8,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.7,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.532,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
27,2015-10-28 14:15:31,7,62.3,62.6,-74.6,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-74.8,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.577,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
28,2015-10-28 14:15:32,7,62.3,62.6,-67.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.577,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
29,2015-10-28 14:15:33,7,62.3,62.6,-69.1,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.599,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
30,2015-10-28 14:15:34,7,62.3,62.6,-73.6,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.644,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
31,2015-10-28 14:15:35,7,62.3,62.6,-74.9,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.1,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.644,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
32,2015-10-28 14:15:36,7,62.3,62.6,-73.2,100,99.9,3.247,53,3.2,1,0.047,193,12,11,11,182,-75.2,Normal,Off,Off,Off,On,Off,Off,Close,Close,0,0,0.999,11.666,0,0,0,0,0,0,0,1,1,1,1,Normal,Close,Normal,Normal,Normal,Normal,Rsv,Normal,Normal,Normal,0A00000300000000,3BF0333000000000,0000000000000000,000000000000000,10
